keyCount,mouseCount,distance,year,month,day,hour,minute
0,0,1,2024,11,05,00,05
0,25,13703,2024,11,05,00,07
0,8,10619,2024,11,05,00,08
0,23,19297,2024,11,05,12,08
0,63,63030,2024,11,05,12,09
19,74,60824,2024,11,05,12,10
0,59,66107,2024,11,05,12,11
0,34,43418,2024,11,05,12,12
0,20,14131,2024,11,05,12,13
0,43,37408,2024,11,05,12,14
0,38,47273,2024,11,05,12,15
0,17,22131,2024,11,05,12,16
8,34,33427,2024,11,05,12,17
0,37,20299,2024,11,05,12,18
0,17,6332,2024,11,05,12,19
0,38,17611,2024,11,05,12,20
0,42,22992,2024,11,05,12,22
0,55,48386,2024,11,05,12,23
0,12,14146,2024,11,05,12,24
0,1,1345,2024,11,05,12,25
0,43,44764,2024,11,05,12,26
0,11,15109,2024,11,05,12,27
0,39,32386,2024,11,05,12,28
0,68,55292,2024,11,05,12,29
0,70,49050,2024,11,05,12,30
0,64,60318,2024,11,05,12,31
0,15,17730,2024,11,05,12,32
0,50,38316,2024,11,05,12,33
0,50,40228,2024,11,05,12,34
0,33,31345,2024,11,05,12,35
0,24,31920,2024,11,05,12,36
0,18,22303,2024,11,05,12,37
0,48,40693,2024,11,05,12,38
0,17,17151,2024,11,05,12,39
0,30,18673,2024,11,05,12,40
0,46,34053,2024,11,05,12,41
14,126,38834,2024,11,05,12,42
48,88,23186,2024,11,05,12,43
0,12,7083,2024,11,05,12,44
0,39,13919,2024,11,05,12,45
0,81,29988,2024,11,05,12,46
0,59,34863,2024,11,05,12,47
0,47,36911,2024,11,05,12,48
0,43,22389,2024,11,05,12,49
0,20,12465,2024,11,05,12,50
0,5,4987,2024,11,05,12,51
0,28,18433,2024,11,05,12,52
0,52,20740,2024,11,05,12,53
0,33,23198,2024,11,05,12,54
0,12,12038,2024,11,05,12,55
0,18,12087,2024,11,05,12,56
0,42,20119,2024,11,05,12,57
0,56,25063,2024,11,05,12,58
0,26,31594,2024,11,05,12,59
0,20,4870,2024,11,05,13,00
0,72,24427,2024,11,05,13,01
0,43,20986,2024,11,05,13,02
0,44,36659,2024,11,05,13,03
0,27,42835,2024,11,05,13,04
0,33,32050,2024,11,05,13,05
0,6,4816,2024,11,05,13,31
36,7,5946,2024,11,05,15,46
106,14,23775,2024,11,05,15,47
18,9,19454,2024,11,05,15,48
29,34,15073,2024,11,05,15,49
22,6,2028,2024,11,05,15,50
25,1,5080,2024,11,05,15,51
0,61,18835,2024,11,05,15,52
2,62,5232,2024,11,05,15,53
10,10,12364,2024,11,05,15,55
71,291,20015,2024,11,05,15,56
0,132,17335,2024,11,05,15,57
4,72,30614,2024,11,05,15,58
57,69,8535,2024,11,05,15,59
7,7,8146,2024,11,05,16,00
37,37,14937,2024,11,05,16,01
92,11,14763,2024,11,05,16,02
55,25,16817,2024,11,05,16,03
53,18,21506,2024,11,05,16,04
10,13,16487,2024,11,05,16,05
0,84,12617,2024,11,05,16,06
0,6,9045,2024,11,05,16,07
0,1,839,2024,11,05,16,08
37,35,15081,2024,11,05,16,09
0,6,2978,2024,11,05,16,10
102,23,19000,2024,11,05,16,11
0,52,24062,2024,11,05,16,12
0,102,10920,2024,11,05,16,13
0,3,6226,2024,11,05,16,14
10,50,10223,2024,11,05,16,15
109,17,17901,2024,11,05,16,16
21,40,10191,2024,11,05,16,17
0,20,6080,2024,11,05,16,18
69,17,11196,2024,11,05,16,19
13,49,16467,2024,11,05,16,20
51,22,20336,2024,11,05,16,21
96,20,19428,2024,11,05,16,22
23,16,9322,2024,11,05,16,23
57,16,13089,2024,11,05,16,24
0,7,6830,2024,11,05,16,25
62,22,23871,2024,11,05,16,26
113,1,1771,2024,11,05,16,27
58,4,6112,2024,11,05,16,28
47,14,19464,2024,11,05,16,29
57,22,18708,2024,11,05,16,30
12,41,14866,2024,11,05,16,31
0,15,4592,2024,11,05,16,32
76,41,4933,2024,11,05,16,33
152,6,15462,2024,11,05,16,34
24,48,18495,2024,11,05,16,35
101,18,18305,2024,11,05,16,36
17,41,10669,2024,11,05,16,37
35,30,10552,2024,11,05,16,38
0,29,16350,2024,11,05,16,39
41,39,22726,2024,11,05,16,40
141,15,4705,2024,11,05,16,41
52,90,11778,2024,11,05,16,42
142,63,9877,2024,11,05,16,43
3,63,15404,2024,11,05,16,44
75,30,27131,2024,11,05,16,45
45,9,11586,2024,11,05,16,46
6,39,19291,2024,11,05,16,47
12,42,21074,2024,11,05,16,48
124,28,11201,2024,11,05,16,49
36,19,2789,2024,11,05,16,50
0,43,2556,2024,11,05,16,51
67,41,16743,2024,11,05,16,52
73,35,9719,2024,11,05,16,53
143,6,9581,2024,11,05,16,54
63,18,7163,2024,11,05,16,55
79,40,9667,2024,11,05,16,56
39,22,13961,2024,11,05,16,57
75,29,17331,2024,11,05,16,58
44,45,8840,2024,11,05,16,59
40,5,9281,2024,11,05,17,00
97,32,15637,2024,11,05,17,01
28,17,17728,2024,11,05,17,02
10,10,13765,2024,11,05,17,03
0,7,9863,2024,11,05,17,04
35,2,5455,2024,11,05,17,05
31,137,39422,2024,11,05,17,06
0,27,14081,2024,11,05,17,07
42,27,14491,2024,11,05,17,08
43,87,13161,2024,11,05,17,09
0,77,11821,2024,11,05,17,10
93,26,9592,2024,11,05,17,11
42,99,17897,2024,11,05,17,12
24,73,14575,2024,11,05,17,13
0,0,3238,2024,11,05,17,15
0,50,22556,2024,11,05,17,16
0,38,7250,2024,11,05,17,17
0,2,486,2024,11,05,17,21
0,8,8269,2024,11,05,17,25
50,70,18337,2024,11,05,18,20
0,68,17221,2024,11,05,18,21
0,76,4140,2024,11,05,18,22
0,97,3965,2024,11,05,18,23
0,9,4248,2024,11,05,18,24
127,45,13542,2024,11,05,18,25
0,21,497,2024,11,05,18,26
0,7,3918,2024,11,05,18,27
0,9,1164,2024,11,05,18,28
0,40,11743,2024,11,05,18,29
0,24,10696,2024,11,05,18,30
33,105,16617,2024,11,05,18,31
20,27,5906,2024,11,05,18,32
71,52,11742,2024,11,05,18,33
53,58,26765,2024,11,05,18,34
1,131,4527,2024,11,05,18,35
0,54,20673,2024,11,05,18,36
55,17,14045,2024,11,05,18,37
16,82,10902,2024,11,05,18,38
39,109,19433,2024,11,05,18,39
27,34,17891,2024,11,05,18,40
33,95,29555,2024,11,05,18,41
9,53,12274,2024,11,05,18,42
21,88,29787,2024,11,05,18,43
9,86,13468,2024,11,05,18,44
59,65,36286,2024,11,05,18,45
50,52,10469,2024,11,05,18,46
22,68,9587,2024,11,05,18,47
11,72,5347,2024,11,05,18,48
41,85,17787,2024,11,05,18,49
13,47,17791,2024,11,05,18,50
37,33,15332,2024,11,05,18,51
2,12,2692,2024,11,05,18,52
4,72,9154,2024,11,05,18,53
14,148,13706,2024,11,05,18,54
64,79,15219,2024,11,05,18,55
35,48,22434,2024,11,05,18,56
23,62,17669,2024,11,05,18,57
58,13,7670,2024,11,05,18,58
58,45,11940,2024,11,05,18,59
22,101,26573,2024,11,05,19,00
90,32,20638,2024,11,05,19,01
46,18,23477,2024,11,05,19,02
55,24,10725,2024,11,05,19,03
70,26,7387,2024,11,05,19,04
53,22,5341,2024,11,05,19,05
24,39,10503,2024,11,05,19,06
23,40,7040,2024,11,05,19,07
9,27,23226,2024,11,05,19,08
0,28,12337,2024,11,05,19,09
0,18,6151,2024,11,05,19,10
14,74,7387,2024,11,05,19,11
5,46,23666,2024,11,05,19,12
0,11,11099,2024,11,05,19,13
0,161,6914,2024,11,05,19,14
50,56,13124,2024,11,05,19,15
0,37,13905,2024,11,05,19,16
8,142,29583,2024,11,05,19,17
28,129,33431,2024,11,05,19,18
50,46,23055,2024,11,05,19,19
0,5,16796,2024,11,05,19,20
0,39,16637,2024,11,05,19,22
14,48,17587,2024,11,05,19,23
6,41,20756,2024,11,05,19,24
57,164,11843,2024,11,05,19,25
109,18,18610,2024,11,05,19,26
63,41,26416,2024,11,05,19,27
8,32,11364,2024,11,05,19,28
0,105,5974,2024,11,05,19,29
15,38,19338,2024,11,05,19,30
21,29,12328,2024,11,05,19,31
66,32,14066,2024,11,05,19,32
12,77,28754,2024,11,05,19,33
0,110,24264,2024,11,05,19,34
0,48,12771,2024,11,05,19,35
0,63,8523,2024,11,05,19,36
32,113,11561,2024,11,05,19,37
0,100,21903,2024,11,05,19,38
25,151,15217,2024,11,05,19,39
150,11,6343,2024,11,05,19,40
0,267,17390,2024,11,05,19,41
13,62,22235,2024,11,05,19,42
131,72,23313,2024,11,05,19,43
3,158,18628,2024,11,05,19,45
80,25,20521,2024,11,05,19,46
12,28,25069,2024,11,05,19,47
8,29,11952,2024,11,05,19,48
21,47,16284,2024,11,05,19,49
14,33,9420,2024,11,05,19,50
52,37,14183,2024,11,05,19,51
11,69,17305,2024,11,05,19,52
0,136,5369,2024,11,05,19,53
36,8,4358,2024,11,05,19,58
4,11,7037,2024,11,05,20,05
0,11,14381,2024,11,05,20,59
0,24,42537,2024,11,05,21,00
0,15,9654,2024,11,05,21,01
0,47,25994,2024,11,05,21,02
0,43,22276,2024,11,05,21,03
0,48,27234,2024,11,05,21,04
0,4,3422,2024,11,05,21,05
0,35,20071,2024,11,05,21,06
69,21,16709,2024,11,05,21,07
0,31,10656,2024,11,05,21,08
0,12,13078,2024,11,05,21,09
0,22,9262,2024,11,05,21,10
0,32,9952,2024,11,05,21,11
0,5,1060,2024,11,05,21,12
0,21,6301,2024,11,05,21,13
0,17,6304,2024,11,05,21,14
0,18,6107,2024,11,05,21,15
0,19,7740,2024,11,05,21,16
0,3,778,2024,11,05,21,17
0,18,6045,2024,11,05,21,19
0,12,3462,2024,11,05,21,20
0,5,2866,2024,11,05,21,21
0,0,370,2024,11,05,21,22
0,6,2393,2024,11,05,21,23
5,44,23219,2024,11,05,21,24
0,18,9908,2024,11,05,21,25
0,27,10159,2024,11,05,21,26
0,22,8567,2024,11,05,21,27
0,38,14534,2024,11,05,21,28
0,51,27975,2024,11,05,21,29
0,6,3551,2024,11,05,21,30
0,60,17849,2024,11,05,21,31
0,48,18546,2024,11,05,21,32
0,54,29672,2024,11,05,21,33
0,18,10242,2024,11,05,21,34
0,23,10834,2024,11,05,21,35
0,52,16810,2024,11,05,21,36
0,55,19155,2024,11,05,21,37
0,59,24085,2024,11,05,21,38
2,29,18258,2024,11,05,21,39
0,9,10792,2024,11,05,21,40
0,35,14717,2024,11,05,21,41
0,46,18271,2024,11,05,21,42
0,26,15097,2024,11,05,21,43
0,17,12641,2024,11,05,21,44
0,40,21517,2024,11,05,21,45
0,3,5939,2024,11,05,21,46
0,27,49402,2024,11,05,21,47
0,17,31530,2024,11,05,21,48
34,53,24131,2024,11,05,21,49
0,31,21878,2024,11,05,21,50
22,46,26901,2024,11,05,21,51
40,26,14029,2024,11,05,21,52
19,30,11592,2024,11,05,21,53
29,45,22456,2024,11,05,21,54
12,40,16740,2024,11,05,21,55
0,27,12317,2024,11,05,21,56
0,25,8182,2024,11,05,21,57
0,34,9615,2024,11,05,21,58
0,56,26716,2024,11,05,21,59
0,29,17229,2024,11,05,22,00
0,8,4946,2024,11,05,22,01
0,58,16671,2024,11,05,22,02
0,17,6359,2024,11,05,22,03
0,43,28307,2024,11,05,22,04
0,37,28543,2024,11,05,22,05
0,15,11039,2024,11,05,22,06
0,2,4373,2024,11,05,22,07
0,23,7076,2024,11,05,22,08
0,43,20820,2024,11,05,22,09
0,44,15243,2024,11,05,22,10
0,36,16676,2024,11,05,22,11
0,62,21775,2024,11,05,22,12
0,35,19201,2024,11,05,22,13
0,22,14379,2024,11,05,22,14
0,21,15024,2024,11,05,22,15
0,18,9511,2024,11,05,22,16
0,11,4031,2024,11,05,22,17
0,50,27818,2024,11,05,22,18
0,46,19774,2024,11,05,22,19
0,43,23348,2024,11,05,22,20
0,38,22065,2024,11,05,22,21
0,36,25272,2024,11,05,22,22
0,26,12418,2024,11,05,22,23
0,30,10797,2024,11,05,22,24
0,56,25524,2024,11,05,22,25
0,5,3502,2024,11,05,22,26
0,19,17968,2024,11,05,22,27
0,23,24178,2024,11,05,22,28
0,12,8505,2024,11,05,22,29
0,28,11762,2024,11,05,22,30
0,50,18966,2024,11,05,22,31
0,54,37014,2024,11,05,22,32
0,25,32597,2024,11,05,22,33
0,32,19084,2024,11,05,22,34
0,22,13909,2024,11,05,22,35
0,48,17209,2024,11,05,22,36
0,42,17446,2024,11,05,22,37
0,0,22,2024,11,05,22,43
5,5,3530,2024,11,05,22,51
40,45,18584,2024,11,05,22,52
27,58,10578,2024,11,05,22,53
12,14,38601,2024,11,05,22,54
53,0,64094,2024,11,05,22,55
34,7,60389,2024,11,05,22,56
41,23,66241,2024,11,05,22,57
150,41,29357,2024,11,05,22,58
23,22,35813,2024,11,05,22,59
128,5,52402,2024,11,05,23,00
126,0,82105,2024,11,05,23,01
71,0,85111,2024,11,05,23,02
74,2,84817,2024,11,05,23,03
37,34,43169,2024,11,05,23,04
87,23,23648,2024,11,05,23,05
5,256,38889,2024,11,05,23,06
107,100,11332,2024,11,05,23,07
58,37,25283,2024,11,05,23,08
38,8,9912,2024,11,05,23,09
17,7,2712,2024,11,05,23,10
44,30,6462,2024,11,05,23,11
37,0,0,2024,11,05,23,12
35,0,0,2024,11,05,23,13
75,0,525,2024,11,05,23,14
91,1,1181,2024,11,05,23,15
124,0,0,2024,11,05,23,16
103,8,3495,2024,11,05,23,17
0,284,14925,2024,11,05,23,18
0,186,10124,2024,11,05,23,19
12,2,3550,2024,11,05,23,20
33,2,3287,2024,11,05,23,21
30,7,2989,2024,11,05,23,22
64,42,14214,2024,11,05,23,23
114,2,1193,2024,11,05,23,24
142,4,1720,2024,11,05,23,25
99,2,1313,2024,11,05,23,26
131,27,14492,2024,11,05,23,27
106,15,2130,2024,11,05,23,28
41,24,6324,2024,11,05,23,29
91,19,2341,2024,11,05,23,30
115,12,6990,2024,11,05,23,31
193,1,1213,2024,11,05,23,32
70,15,1283,2024,11,05,23,33
129,43,6819,2024,11,05,23,34
40,6,7117,2024,11,05,23,35
3,33,3949,2024,11,05,23,37
0,99,2642,2024,11,05,23,38
78,4,2233,2024,11,05,23,39
129,2,382,2024,11,05,23,40
75,3,452,2024,11,05,23,41
45,15,2731,2024,11,05,23,45
157,4,1213,2024,11,05,23,46
54,26,778,2024,11,05,23,47
8,0,0,2024,11,05,23,48
17,9,4046,2024,11,05,23,49
23,0,0,2024,11,05,23,50
149,14,10581,2024,11,05,23,51
59,55,10962,2024,11,05,23,52
131,32,4007,2024,11,05,23,53
61,0,0,2024,11,05,23,54
63,3,4128,2024,11,05,23,55
130,4,1537,2024,11,05,23,56
141,0,0,2024,11,05,23,57
133,0,0,2024,11,05,23,58
145,1,758,2024,11,05,23,59
83,0,0,2024,11,06,00,00
85,0,0,2024,11,06,00,01
106,1,1336,2024,11,06,00,02
106,3,679,2024,11,06,00,03
46,0,0,2024,11,06,00,04
65,43,7401,2024,11,06,00,05
138,3,1149,2024,11,06,00,06
125,38,5712,2024,11,06,00,07
128,44,2068,2024,11,06,00,08
207,41,134,2024,11,06,00,09
47,14,175,2024,11,06,00,10
0,1,2308,2024,11,06,00,11
210,41,2099,2024,11,06,00,12
87,0,151,2024,11,06,00,13
109,53,3951,2024,11,06,00,14
133,12,15461,2024,11,06,00,15
19,38,10398,2024,11,06,00,16
0,6,3591,2024,11,06,00,24
0,2,0,2024,11,06,11,57
0,21,15483,2024,11,06,11,58
0,42,38699,2024,11,06,11,59
0,45,55033,2024,11,06,12,00
0,61,61182,2024,11,06,12,01
0,48,41477,2024,11,06,12,02
0,6,4167,2024,11,06,12,03
0,49,26735,2024,11,06,12,04
0,32,3853,2024,11,06,12,05
0,17,3283,2024,11,06,12,08
54,80,242,2024,11,06,12,10
25,121,8880,2024,11,06,12,11
49,0,0,2024,11,06,12,12
3,0,1100,2024,11,06,12,13
164,0,40,2024,11,06,12,14
107,0,1838,2024,11,06,12,15
119,64,7379,2024,11,06,12,16
1,38,24412,2024,11,06,12,17
0,1,620,2024,11,06,12,18
29,2,2804,2024,11,06,12,20
48,20,5838,2024,11,06,12,22
120,44,6511,2024,11,06,12,23
176,0,1110,2024,11,06,12,24
6,2,3719,2024,11,06,12,25
10,1,951,2024,11,06,12,26
47,53,3017,2024,11,06,12,27
238,0,0,2024,11,06,12,28
41,6,1546,2024,11,06,12,29
23,0,0,2024,11,06,12,30
176,0,0,2024,11,06,12,31
50,0,0,2024,11,06,12,32
233,0,0,2024,11,06,12,33
13,35,4256,2024,11,06,12,34
23,0,0,2024,11,06,12,35
223,1,421,2024,11,06,12,36
137,0,0,2024,11,06,12,37
145,3,880,2024,11,06,12,38
34,2,330,2024,11,06,12,39
282,0,0,2024,11,06,12,40
191,0,0,2024,11,06,12,41
168,6,4323,2024,11,06,12,42
160,0,1,2024,11,06,12,43
118,6,4914,2024,11,06,12,44
207,0,0,2024,11,06,12,45
165,2,1909,2024,11,06,12,46
24,0,0,2024,11,06,12,47
12,0,0,2024,11,06,12,49
1,0,75,2024,11,06,12,50
83,0,0,2024,11,06,12,51
170,0,0,2024,11,06,12,52
219,3,2562,2024,11,06,12,53
118,16,3178,2024,11,06,12,54
82,52,3795,2024,11,06,12,55
88,7,782,2024,11,06,12,56
132,19,4762,2024,11,06,12,57
95,1,235,2024,11,06,12,58
170,0,0,2024,11,06,12,59
184,0,0,2024,11,06,13,00
197,0,0,2024,11,06,13,01
113,0,0,2024,11,06,13,02
6,61,12730,2024,11,06,13,03
16,80,2742,2024,11,06,13,40
43,41,16611,2024,11,06,13,41
116,109,2025,2024,11,06,13,42
216,9,9893,2024,11,06,13,43
187,44,66,2024,11,06,13,44
195,0,0,2024,11,06,13,45
208,18,5251,2024,11,06,13,46
173,2,100,2024,11,06,13,47
172,2,767,2024,11,06,13,48
5,0,1,2024,11,06,13,49
247,2,1163,2024,11,06,13,50
30,0,0,2024,11,06,13,51
24,79,10402,2024,11,06,13,52
0,25,5083,2024,11,06,13,53
48,51,6357,2024,11,06,13,54
56,6,1151,2024,11,06,13,55
0,45,312,2024,11,06,13,56
46,31,16872,2024,11,06,13,57
34,15,14088,2024,11,06,13,58
36,53,16641,2024,11,06,13,59
6,10,5631,2024,11,06,14,00
52,12,9087,2024,11,06,14,01
10,2,2041,2024,11,06,14,02
41,8,1452,2024,11,06,14,12
90,12,14921,2024,11,06,14,13
28,113,8944,2024,11,06,14,14
71,119,12323,2024,11,06,14,15
109,37,7627,2024,11,06,14,16
40,21,6776,2024,11,06,14,17
64,171,9660,2024,11,06,14,18
18,96,16258,2024,11,06,14,19
40,43,14889,2024,11,06,14,20
41,63,21101,2024,11,06,14,21
105,67,13865,2024,11,06,14,22
70,93,22174,2024,11,06,14,23
21,12,6680,2024,11,06,14,24
2,3,5793,2024,11,06,14,25
2,22,6289,2024,11,06,14,26
0,2,919,2024,11,06,14,28
0,64,12278,2024,11,06,14,32
0,211,6207,2024,11,06,14,33
0,56,14952,2024,11,06,14,34
27,53,5194,2024,11,06,14,35
16,126,15326,2024,11,06,14,36
38,21,25330,2024,11,06,14,37
0,160,10766,2024,11,06,14,38
151,10,1851,2024,11,06,14,39
32,22,13084,2024,11,06,14,40
10,51,26501,2024,11,06,14,42
10,96,13690,2024,11,06,14,43
10,60,14459,2024,11,06,14,44
30,32,7213,2024,11,06,14,45
0,0,1,2024,11,06,14,46
13,3,6482,2024,11,06,14,47
2,59,14465,2024,11,06,14,48
0,11,1603,2024,11,06,14,49
51,13,6197,2024,11,06,14,50
12,172,35708,2024,11,06,14,51
55,26,5208,2024,11,06,14,52
23,11,5742,2024,11,06,14,54
5,31,22122,2024,11,06,14,55
26,71,12349,2024,11,06,14,56
79,122,9561,2024,11,06,14,57
0,37,637,2024,11,06,14,58
0,20,758,2024,11,06,14,59
3,140,15779,2024,11,06,15,00
0,99,4100,2024,11,06,15,01
10,71,11179,2024,11,06,15,02
19,8,1670,2024,11,06,15,03
5,1,1221,2024,11,06,15,04
85,3,7322,2024,11,06,15,05
66,19,20087,2024,11,06,15,06
32,52,21354,2024,11,06,15,07
70,13,9548,2024,11,06,15,08
20,18,12631,2024,11,06,15,09
14,9,5199,2024,11,06,15,10
55,19,5196,2024,11,06,15,11
55,7,9838,2024,11,06,15,12
37,34,23000,2024,11,06,15,13
69,11,2317,2024,11,06,15,14
41,38,18752,2024,11,06,15,15
49,7,6940,2024,11,06,15,16
0,15,22,2024,11,06,15,17
0,11,167,2024,11,06,15,18
29,23,6861,2024,11,06,15,19
17,9,5331,2024,11,06,15,20
21,36,18023,2024,11,06,15,21
12,8,6630,2024,11,06,15,22
0,2,244,2024,11,06,15,23
29,25,1346,2024,11,06,15,25
93,0,1,2024,11,06,15,26
49,5,3614,2024,11,06,15,27
51,55,24843,2024,11,06,15,28
7,35,8496,2024,11,06,15,29
39,36,10461,2024,11,06,15,30
20,6,2466,2024,11,06,15,31
1,0,9,2024,11,06,15,32
11,17,20350,2024,11,06,15,33
25,131,29157,2024,11,06,15,34
17,39,31194,2024,11,06,15,35
149,26,7119,2024,11,06,15,36
66,4,3706,2024,11,06,15,37
0,43,16250,2024,11,06,15,38
5,45,10120,2024,11,06,15,39
5,40,16312,2024,11,06,15,40
109,34,17548,2024,11,06,15,41
89,47,18756,2024,11,06,15,42
0,17,23808,2024,11,06,15,43
131,11,7015,2024,11,06,15,44
91,12,15047,2024,11,06,15,45
120,24,10017,2024,11,06,15,46
51,39,19326,2024,11,06,15,47
105,45,17991,2024,11,06,15,48
73,91,13008,2024,11,06,15,49
0,51,25446,2024,11,06,15,50
25,83,3776,2024,11,06,15,51
108,18,16742,2024,11,06,15,52
83,60,3771,2024,11,06,15,53
103,20,3488,2024,11,06,15,54
132,25,7768,2024,11,06,15,55
92,6,2566,2024,11,06,15,56
149,1,229,2024,11,06,15,57
116,0,971,2024,11,06,15,58
70,13,6821,2024,11,06,15,59
199,2,1141,2024,11,06,16,00
126,14,13268,2024,11,06,16,01
28,86,12432,2024,11,06,16,02
36,65,8589,2024,11,06,16,03
29,70,12468,2024,11,06,16,04
14,62,14999,2024,11,06,16,05
17,84,38752,2024,11,06,16,06
117,33,16486,2024,11,06,16,07
41,91,18405,2024,11,06,16,08
44,33,34027,2024,11,06,16,09
49,59,29854,2024,11,06,16,10
68,104,12064,2024,11,06,16,11
42,97,22441,2024,11,06,16,12
19,29,25918,2024,11,06,16,13
70,25,29520,2024,11,06,16,14
34,27,12497,2024,11,06,16,15
182,7,10419,2024,11,06,16,16
100,21,18103,2024,11,06,16,17
0,13,11219,2024,11,06,16,18
19,2,2425,2024,11,06,16,19
2,104,11549,2024,11,06,16,20
0,74,1557,2024,11,06,16,21
20,91,17778,2024,11,06,16,22
62,53,11612,2024,11,06,16,23
107,36,7508,2024,11,06,16,24
18,81,20317,2024,11,06,16,25
82,18,11386,2024,11,06,16,26
10,68,25582,2024,11,06,16,27
43,47,22991,2024,11,06,16,28
15,26,8517,2024,11,06,16,29
0,75,2046,2024,11,06,16,30
46,62,10502,2024,11,06,16,31
157,6,103,2024,11,06,16,32
46,4,1730,2024,11,06,16,33
127,70,1031,2024,11,06,16,34
52,8,12454,2024,11,06,16,35
36,6,2943,2024,11,06,16,36
94,0,0,2024,11,06,16,37
21,43,32295,2024,11,06,16,38
0,71,5210,2024,11,06,16,39
80,9,4120,2024,11,06,16,40
82,0,1,2024,11,06,16,41
0,6,5825,2024,11,06,16,42
12,38,1580,2024,11,06,16,43
45,39,1922,2024,11,06,16,44
5,47,1894,2024,11,06,16,45
69,103,7986,2024,11,06,16,46
110,52,2327,2024,11,06,16,47
158,0,0,2024,11,06,16,48
47,68,30867,2024,11,06,16,49
55,33,19225,2024,11,06,16,50
13,21,17356,2024,11,06,16,51
26,45,31232,2024,11,06,16,52
46,20,13100,2024,11,06,16,53
14,38,24860,2024,11,06,16,54
123,2,3501,2024,11,06,16,55
133,0,0,2024,11,06,16,56
54,14,13381,2024,11,06,16,57
33,5,3931,2024,11,06,16,58
136,16,7641,2024,11,06,16,59
14,21,14355,2024,11,06,17,00
42,54,6873,2024,11,06,17,01
22,22,13624,2024,11,06,17,02
40,12,15881,2024,11,06,17,03
45,12,8569,2024,11,06,17,04
57,27,20253,2024,11,06,17,05
103,109,20108,2024,11,06,17,06
169,14,2417,2024,11,06,17,07
4,105,13080,2024,11,06,17,08
4,141,31307,2024,11,06,17,09
59,63,8046,2024,11,06,17,10
152,14,5825,2024,11,06,17,11
