keyCount,mouseCount,distance,year,month,day,hour,minute
182,0,0,2024,11,09,21,55
121,0,0,2024,11,09,21,56
175,0,0,2024,11,09,21,57
109,3,705,2024,11,09,21,58
192,7,2021,2024,11,09,21,59
184,21,7517,2024,11,09,22,00
185,10,5753,2024,11,09,22,01
23,11,18372,2024,11,09,22,02
0,9,20,2024,11,09,22,03
0,2,2844,2024,11,09,22,04
33,24,17764,2024,11,09,22,05
65,23,18752,2024,11,09,22,06
10,35,24592,2024,11,09,22,07
31,61,23084,2024,11,09,22,08
6,48,23136,2024,11,09,22,09
0,43,5568,2024,11,09,22,10
0,13,2223,2024,11,09,22,12
0,2,10714,2024,11,09,22,16
0,68,12488,2024,11,09,22,17
7,63,32012,2024,11,09,22,18
0,113,4632,2024,11,09,22,19
152,26,15932,2024,11,09,22,20
96,70,10443,2024,11,09,22,21
104,96,12364,2024,11,09,22,22
0,89,6673,2024,11,09,22,23
0,26,7865,2024,11,09,22,42
0,43,2983,2024,11,09,22,43
0,20,9924,2024,11,09,22,46
0,9,5267,2024,11,09,22,47
0,8,919,2024,11,09,22,51
0,37,13180,2024,11,09,22,52
0,5,2457,2024,11,09,22,53
0,0,1,2024,11,09,22,54
0,8,7160,2024,11,09,23,01
0,18,5160,2024,11,09,23,02
1,10,2206,2024,11,09,23,03
0,12,730,2024,11,09,23,05
0,2,1,2024,11,09,23,06
0,57,23368,2024,11,09,23,07
0,45,11854,2024,11,09,23,08
0,11,5965,2024,11,09,23,26
0,4,2869,2024,11,09,23,27
0,8,17301,2024,11,09,23,28
0,9,7969,2024,11,09,23,29
0,9,14059,2024,11,09,23,30
0,3,8989,2024,11,09,23,31
26,24,34928,2024,11,09,23,32
0,35,31443,2024,11,09,23,33
0,33,33295,2024,11,09,23,34
0,14,18221,2024,11,09,23,35
0,19,15341,2024,11,09,23,36
0,0,79,2024,11,09,23,37
0,6,11426,2024,11,09,23,45
0,0,1,2024,11,10,00,36
2,1,29197,2024,11,10,07,51
1,36,15155,2024,11,10,07,52
0,6,3336,2024,11,10,07,53
27,14,10929,2024,11,10,07,54
0,1,135,2024,11,10,16,19
23,12,26323,2024,11,10,16,20
0,5,11454,2024,11,10,16,21
0,7,9098,2024,11,10,20,21
0,19,20422,2024,11,10,20,22
0,2,1912,2024,11,10,20,23
0,19,10137,2024,11,10,20,24
0,54,33414,2024,11,10,20,25
0,67,28717,2024,11,10,20,26
0,1,1917,2024,11,10,20,27
0,0,2,2024,11,10,20,29
0,4,3188,2024,11,10,20,31
0,1,340,2024,11,10,20,32
0,0,1108,2024,11,10,20,33
0,0,2,2024,11,10,20,34
51,0,4,2024,11,10,20,35
12,0,0,2024,11,10,20,36
0,0,1,2024,11,10,20,37
0,0,55,2024,11,10,20,38
0,0,2,2024,11,10,20,39
0,3,5509,2024,11,10,20,40
0,7,11077,2024,11,10,20,41
0,0,2559,2024,11,11,09,50
1,0,0,2024,11,11,09,51
0,0,1425,2024,11,11,10,01
0,0,444,2024,11,11,10,03
0,0,4,2024,11,11,10,04
0,0,1217,2024,11,11,10,05
0,0,79,2024,11,11,10,06
0,0,70,2024,11,11,10,09
0,18,30728,2024,11,11,10,10
0,25,15210,2024,11,11,10,11
0,79,35759,2024,11,11,10,12
0,59,30136,2024,11,11,10,13
0,4,2531,2024,11,11,10,14
0,26,11525,2024,11,11,10,15
0,17,5756,2024,11,11,10,16
0,20,6496,2024,11,11,10,17
0,9,9148,2024,11,11,10,18
0,14,7078,2024,11,11,10,19
0,4,3368,2024,11,11,10,20
0,17,8973,2024,11,11,10,21
0,31,15163,2024,11,11,10,22
0,30,13797,2024,11,11,10,23
0,30,18847,2024,11,11,10,24
0,38,22255,2024,11,11,10,25
0,25,14052,2024,11,11,10,26
0,25,14994,2024,11,11,10,27
0,27,12418,2024,11,11,10,28
0,26,15058,2024,11,11,10,29
0,19,9778,2024,11,11,10,30
0,31,17816,2024,11,11,10,31
0,11,3011,2024,11,11,10,32
0,15,11017,2024,11,11,10,33
0,28,9243,2024,11,11,10,34
0,36,20209,2024,11,11,10,35
0,28,13631,2024,11,11,10,36
0,61,30567,2024,11,11,10,37
0,29,17915,2024,11,11,10,38
0,48,21736,2024,11,11,10,39
0,22,11892,2024,11,11,10,40
0,31,13227,2024,11,11,10,41
0,109,30293,2024,11,11,10,42
0,30,14849,2024,11,11,10,43
0,0,2,2024,11,11,10,45
0,4,4494,2024,11,11,10,46
0,8,7887,2024,11,11,10,50
0,35,18004,2024,11,11,10,51
0,44,20298,2024,11,11,10,52
0,7,5949,2024,11,11,10,53
0,41,20007,2024,11,11,10,54
0,9,4288,2024,11,11,10,55
0,40,11656,2024,11,11,10,56
0,17,13024,2024,11,11,10,57
0,2,3056,2024,11,11,10,58
0,1,76,2024,11,11,10,59
0,46,15367,2024,11,11,11,00
0,55,17117,2024,11,11,11,01
0,21,9539,2024,11,11,11,02
0,12,2406,2024,11,11,11,03
0,27,13791,2024,11,11,11,04
0,16,7267,2024,11,11,11,05
0,27,9109,2024,11,11,11,06
0,22,14876,2024,11,11,11,07
0,27,13099,2024,11,11,11,08
0,23,8392,2024,11,11,11,09
0,34,15024,2024,11,11,11,10
0,22,10104,2024,11,11,11,11
0,10,2869,2024,11,11,11,12
0,28,13242,2024,11,11,11,13
0,22,9766,2024,11,11,11,14
0,23,9247,2024,11,11,11,15
0,59,15818,2024,11,11,11,16
0,45,17327,2024,11,11,11,17
0,28,17187,2024,11,11,11,18
0,20,10636,2024,11,11,11,19
0,32,17103,2024,11,11,11,20
0,38,23976,2024,11,11,11,21
0,34,18819,2024,11,11,11,22
0,26,14246,2024,11,11,11,23
0,40,24100,2024,11,11,11,24
0,53,19328,2024,11,11,11,25
0,46,18525,2024,11,11,11,26
0,0,9,2024,11,11,11,27
0,1,3,2024,11,11,12,04
0,7,10674,2024,11,11,12,06
0,35,20080,2024,11,11,12,07
10,43,11860,2024,11,11,12,08
0,57,5152,2024,11,11,12,09
68,12,13440,2024,11,11,12,10
60,9,10197,2024,11,11,12,11
43,2,4233,2024,11,11,12,12
125,2,1580,2024,11,11,12,13
139,2,1412,2024,11,11,12,14
8,0,36,2024,11,11,12,15
121,0,13,2024,11,11,12,16
99,3,7957,2024,11,11,12,17
176,27,5481,2024,11,11,12,18
53,67,17350,2024,11,11,12,19
52,91,14375,2024,11,11,12,20
0,68,11186,2024,11,11,12,21
0,98,10399,2024,11,11,12,22
25,50,19415,2024,11,11,12,23
58,60,12742,2024,11,11,12,24
146,33,9976,2024,11,11,12,25
56,7,7772,2024,11,11,12,26
0,55,6928,2024,11,11,12,27
0,67,13113,2024,11,11,12,28
100,60,12678,2024,11,11,12,29
213,21,6768,2024,11,11,12,30
16,117,10587,2024,11,11,12,31
71,19,4540,2024,11,11,12,32
113,1,4,2024,11,11,12,33
0,0,5,2024,11,11,12,34
22,35,4171,2024,11,11,12,47
23,1,353,2024,11,11,12,48
89,44,7042,2024,11,11,12,49
9,44,6111,2024,11,11,12,50
0,86,3789,2024,11,11,12,51
26,96,13041,2024,11,11,12,52
6,35,7644,2024,11,11,12,53
52,44,20563,2024,11,11,12,54
32,62,12208,2024,11,11,12,55
21,52,6890,2024,11,11,12,56
27,38,14079,2024,11,11,12,57
28,47,14186,2024,11,11,12,58
57,5,2513,2024,11,11,12,59
0,16,5289,2024,11,11,13,00
12,29,8512,2024,11,11,13,01
2,24,5058,2024,11,11,13,02
10,9,9766,2024,11,11,13,03
2,135,7797,2024,11,11,13,04
71,41,6951,2024,11,11,13,05
0,16,10228,2024,11,11,13,08
0,13,5201,2024,11,11,13,09
0,80,24550,2024,11,11,16,49
0,246,14967,2024,11,11,16,50
0,54,27877,2024,11,11,16,51
0,32,25045,2024,11,11,16,52
0,22,18718,2024,11,11,16,53
0,44,57665,2024,11,11,16,54
0,42,43605,2024,11,11,16,55
0,29,38155,2024,11,11,16,56
0,21,25938,2024,11,11,16,57
2,94,36514,2024,11,11,16,58
18,20,11325,2024,11,11,16,59
0,33,17666,2024,11,11,17,00
0,20,9740,2024,11,11,17,01
0,41,17561,2024,11,11,17,02
0,32,31296,2024,11,11,17,03
0,35,45631,2024,11,11,17,04
0,29,27658,2024,11,11,17,05
0,32,40654,2024,11,11,17,06
0,38,35824,2024,11,11,17,07
0,22,27655,2024,11,11,17,08
0,53,24906,2024,11,11,17,09
9,107,5498,2024,11,11,17,10
0,44,40867,2024,11,11,17,11
0,27,38021,2024,11,11,17,12
0,15,23277,2024,11,11,17,13
0,28,36901,2024,11,11,17,14
0,32,38835,2024,11,11,17,15
0,29,31871,2024,11,11,17,16
0,25,26066,2024,11,11,17,17
0,23,36303,2024,11,11,17,18
0,40,39382,2024,11,11,17,19
0,41,39257,2024,11,11,17,20
0,20,33598,2024,11,11,17,21
0,20,26977,2024,11,11,17,22
0,20,33618,2024,11,11,17,23
0,14,13793,2024,11,11,17,24
0,0,1,2024,11,11,17,31
35,37,9468,2024,11,11,17,56
56,63,18125,2024,11,11,17,57
65,20,18900,2024,11,11,17,58
143,63,8415,2024,11,11,17,59
148,5,2082,2024,11,11,18,00
65,41,21630,2024,11,11,18,01
49,134,9514,2024,11,11,18,02
58,40,9953,2024,11,11,18,03
67,60,24071,2024,11,11,18,04
19,16,7175,2024,11,11,18,05
31,31,16510,2024,11,11,18,06
54,47,21941,2024,11,11,18,07
75,8,4574,2024,11,11,18,08
41,3,2644,2024,11,11,18,09
35,44,5728,2024,11,11,18,10
0,1,2014,2024,11,11,18,12
7,7,8726,2024,11,11,18,14
13,29,14176,2024,11,11,18,22
7,7,4860,2024,11,11,18,23
7,3,4232,2024,11,11,18,24
23,19,9107,2024,11,11,18,25
0,0,1,2024,11,11,18,26
0,0,1,2024,11,11,18,27
0,0,2,2024,11,11,18,28
0,9,4677,2024,11,11,18,33
0,0,1,2024,11,11,18,34
0,0,2,2024,11,11,18,35
0,11,8663,2024,11,11,18,36
0,44,19346,2024,11,11,18,37
0,4,1171,2024,11,11,18,38
0,33,28200,2024,11,11,18,39
0,6,2993,2024,11,11,18,40
0,92,54391,2024,11,11,18,41
0,27,29614,2024,11,11,18,42
0,9,11462,2024,11,11,18,43
0,39,30851,2024,11,11,18,44
0,16,16675,2024,11,11,18,45
0,22,16110,2024,11,11,18,46
0,6,3767,2024,11,11,18,47
0,54,43884,2024,11,11,18,48
0,32,41708,2024,11,11,18,49
0,18,21805,2024,11,11,18,50
0,16,13903,2024,11,11,18,51
0,52,49543,2024,11,11,18,52
0,30,35455,2024,11,11,18,53
0,20,27350,2024,11,11,18,54
0,12,15479,2024,11,11,18,55
0,23,18131,2024,11,11,18,56
0,46,36811,2024,11,11,18,57
0,37,33831,2024,11,11,18,58
0,19,22917,2024,11,11,18,59
0,19,26925,2024,11,11,19,00
0,57,32375,2024,11,11,19,01
0,31,34068,2024,11,11,19,02
0,13,11449,2024,11,11,19,03
0,46,30001,2024,11,11,19,04
0,28,32518,2024,11,11,19,05
0,5,9050,2024,11,11,19,06
0,38,26800,2024,11,11,19,07
0,33,41664,2024,11,11,19,08
0,22,25389,2024,11,11,19,09
0,4,2778,2024,11,11,19,10
0,45,37094,2024,11,11,19,11
0,43,44047,2024,11,11,19,12
0,20,27144,2024,11,11,19,13
0,14,10116,2024,11,11,19,14
0,47,40391,2024,11,11,19,15
0,6,7648,2024,11,11,19,16
0,21,6077,2024,11,11,19,17
0,45,31646,2024,11,11,19,18
0,30,32913,2024,11,11,19,19
0,13,7317,2024,11,11,19,20
0,58,50843,2024,11,11,19,21
9,48,52863,2024,11,11,19,22
0,17,14802,2024,11,11,19,23
97,64,14401,2024,11,11,19,24
46,70,14390,2024,11,11,19,25
0,37,18776,2024,11,11,19,26
9,83,18152,2024,11,11,19,27
0,4,6369,2024,11,11,19,28
42,69,21170,2024,11,11,19,29
0,74,29549,2024,11,11,19,30
33,43,17443,2024,11,11,19,31
136,0,913,2024,11,11,19,32
153,38,10125,2024,11,11,19,33
9,75,20372,2024,11,11,19,34
11,28,16385,2024,11,11,19,35
19,7,7996,2024,11,11,19,36
0,10,19209,2024,11,11,19,37
11,14,19811,2024,11,11,19,38
0,29,36484,2024,11,11,19,39
159,88,20523,2024,11,11,19,40
31,80,31891,2024,11,11,19,41
17,64,32335,2024,11,11,19,42
146,46,9329,2024,11,11,19,43
139,64,9570,2024,11,11,19,44
15,111,21134,2024,11,11,19,45
11,110,19757,2024,11,11,19,46
22,148,21849,2024,11,11,19,47
0,106,10392,2024,11,11,19,48
2,45,3299,2024,11,11,19,49
29,4,5372,2024,11,11,19,51
5,10,11346,2024,11,11,19,52
92,16,17033,2024,11,11,19,53
231,7,7452,2024,11,11,19,54
138,12,19927,2024,11,11,19,55
137,0,0,2024,11,11,19,56
262,0,0,2024,11,11,19,57
124,0,45,2024,11,11,19,58
61,1,1850,2024,11,11,19,59
0,32,17069,2024,11,11,20,00
87,66,11605,2024,11,11,20,01
118,1,15,2024,11,11,20,02
172,47,11494,2024,11,11,20,03
144,5,5404,2024,11,11,20,04
90,0,0,2024,11,11,20,05
31,1,912,2024,11,11,20,06
61,0,0,2024,11,11,20,07
155,0,0,2024,11,11,20,08
176,2,3940,2024,11,11,20,09
55,46,6620,2024,11,11,20,10
49,11,10478,2024,11,11,20,11
21,9,8091,2024,11,11,20,12
32,127,28494,2024,11,11,20,13
80,46,8152,2024,11,11,20,14
4,58,8145,2024,11,11,20,15
0,43,5345,2024,11,11,20,17
0,3,2560,2024,11,11,20,18
164,32,5306,2024,11,11,20,19
7,84,12329,2024,11,11,20,20
63,16,5562,2024,11,11,20,25
210,2,1887,2024,11,11,20,26
13,0,0,2024,11,11,20,27
45,45,15201,2024,11,11,20,33
0,63,24306,2024,11,11,20,34
0,87,32602,2024,11,11,20,35
10,137,14027,2024,11,11,20,36
0,16,1808,2024,11,11,20,37
7,76,36895,2024,11,11,20,38
106,42,6262,2024,11,11,20,39
20,22,17195,2024,11,11,20,40
34,46,27360,2024,11,11,20,41
0,45,22005,2024,11,11,20,42
0,40,14732,2024,11,11,20,43
1,59,11899,2024,11,11,20,44
2,115,8987,2024,11,11,20,45
0,39,10740,2024,11,11,20,49
5,93,9830,2024,11,11,20,50
0,16,16552,2024,11,11,20,51
0,80,30043,2024,11,11,20,52
0,77,22298,2024,11,11,20,53
14,68,24973,2024,11,11,20,54
3,60,25780,2024,11,11,20,55
43,40,18309,2024,11,11,20,56
0,20,37585,2024,11,11,20,57
7,56,32523,2024,11,11,20,58
0,26,19090,2024,11,11,20,59
0,91,36317,2024,11,11,21,00
1,18,29332,2024,11,11,21,01
0,67,29825,2024,11,11,21,02
2,72,16809,2024,11,11,21,03
6,48,25641,2024,11,11,21,04
9,46,18132,2024,11,11,21,05
78,27,11426,2024,11,11,21,06
133,2,4487,2024,11,11,21,07
9,39,17033,2024,11,11,21,08
0,23,14697,2024,11,11,21,09
0,22,19496,2024,11,11,21,10
0,11,11650,2024,11,11,21,11
24,22,21835,2024,11,11,21,12
130,0,1,2024,11,11,21,13
104,28,14768,2024,11,11,21,14
84,33,17056,2024,11,11,21,15
72,81,22761,2024,11,11,21,16
0,18,18221,2024,11,11,21,17
0,27,33081,2024,11,11,21,18
0,35,61670,2024,11,11,21,19
0,64,96186,2024,11,11,21,20
0,11,10341,2024,11,11,21,21
0,40,32985,2024,11,11,21,23
1,47,44156,2024,11,11,21,24
1,14,9557,2024,11,11,21,25
0,0,1,2024,11,11,21,26
0,13,13692,2024,11,11,21,27
4,16,13384,2024,11,11,21,28
0,88,23935,2024,11,11,21,30
46,165,13304,2024,11,11,21,31
6,84,18560,2024,11,11,21,32
8,109,23092,2024,11,11,21,33
62,54,26949,2024,11,11,21,34
88,56,28826,2024,11,11,21,35
77,51,27047,2024,11,11,21,36
92,41,33693,2024,11,11,21,37
105,41,27555,2024,11,11,21,38
294,16,994,2024,11,11,21,39
19,208,20612,2024,11,11,21,40
99,10,4588,2024,11,11,21,41
41,49,9485,2024,11,11,21,42
61,35,18494,2024,11,11,21,43
54,84,24292,2024,11,11,21,44
166,23,11378,2024,11,11,21,45
37,107,27318,2024,11,11,21,46
25,192,18630,2024,11,11,21,47
93,24,8851,2024,11,11,21,48
104,14,16465,2024,11,11,21,49
60,30,18603,2024,11,11,21,50
162,0,0,2024,11,11,21,51
30,120,25530,2024,11,11,21,52
122,6,2941,2024,11,11,21,53
102,12,15076,2024,11,11,21,54
129,73,6730,2024,11,11,21,55
52,70,15938,2024,11,11,21,56
200,0,0,2024,11,11,21,57
87,53,15406,2024,11,11,21,58
128,21,3575,2024,11,11,21,59
85,120,16528,2024,11,11,22,00
100,0,356,2024,11,11,22,01
184,27,10384,2024,11,11,22,02
128,60,12262,2024,11,11,22,03
100,83,9598,2024,11,11,22,04
15,337,18273,2024,11,11,22,05
26,105,16111,2024,11,11,22,06
0,41,16090,2024,11,11,22,07
0,47,8750,2024,11,11,22,08
7,92,38278,2024,11,11,22,09
0,104,10876,2024,11,11,22,10
0,5,5896,2024,11,11,22,13
0,8,9038,2024,11,11,22,31
0,65,51362,2024,11,11,22,32
134,39,13628,2024,11,11,22,33
39,44,21989,2024,11,11,22,34
0,11,10784,2024,11,11,22,35
27,39,21692,2024,11,11,22,36
68,19,16355,2024,11,11,22,37
122,17,7093,2024,11,11,22,38
0,49,23686,2024,11,11,22,39
0,49,27771,2024,11,11,22,40
0,24,11853,2024,11,11,22,41
0,39,11618,2024,11,11,22,42
0,32,21310,2024,11,11,22,43
0,23,12224,2024,11,11,22,44
0,51,23019,2024,11,11,22,45
0,23,10986,2024,11,11,22,46
0,11,8658,2024,11,11,22,47
0,64,22253,2024,11,11,22,48
0,59,20181,2024,11,11,22,49
0,21,9799,2024,11,11,22,50
0,12,4459,2024,11,11,22,51
0,83,27834,2024,11,11,22,52
11,27,26647,2024,11,11,22,53
11,28,23739,2024,11,11,22,54
0,56,18221,2024,11,11,22,55
0,67,36261,2024,11,11,22,56
0,40,14686,2024,11,11,22,57
0,16,12352,2024,11,11,22,58
0,12,7420,2024,11,11,22,59
0,13,6560,2024,11,11,23,00
0,65,32126,2024,11,11,23,01
0,45,26696,2024,11,11,23,02
0,39,23036,2024,11,11,23,03
0,28,16688,2024,11,11,23,04
0,31,6984,2024,11,11,23,05
0,46,17499,2024,11,11,23,06
0,42,18426,2024,11,11,23,07
0,30,14228,2024,11,11,23,08
0,27,9315,2024,11,11,23,09
1,57,24517,2024,11,11,23,10
0,32,21449,2024,11,11,23,11
0,54,13806,2024,11,11,23,12
49,61,19117,2024,11,11,23,13
0,51,18297,2024,11,11,23,14
16,35,8865,2024,11,11,23,15
4,26,21549,2024,11,11,23,16
13,27,10076,2024,11,11,23,17
2,69,19579,2024,11,11,23,18
0,76,22737,2024,11,11,23,19
0,32,6834,2024,11,11,23,20
0,53,10409,2024,11,11,23,21
0,28,26477,2024,11,11,23,22
0,52,30905,2024,11,11,23,23
0,18,2596,2024,11,11,23,24
0,72,38564,2024,11,11,23,25
0,27,32233,2024,11,11,23,26
0,14,18377,2024,11,11,23,27
0,47,18712,2024,11,11,23,28
0,45,43385,2024,11,11,23,29
0,18,18832,2024,11,11,23,30
0,3,5888,2024,11,11,23,31
0,32,10964,2024,11,11,23,32
0,56,23973,2024,11,11,23,33
0,35,43707,2024,11,11,23,34
0,16,19521,2024,11,11,23,35
0,76,32586,2024,11,11,23,36
0,38,38992,2024,11,11,23,37
117,67,17575,2024,11,11,23,38
0,58,68553,2024,11,11,23,39
0,50,44504,2024,11,11,23,40
0,33,35402,2024,11,11,23,41
0,35,37255,2024,11,11,23,42
0,27,29903,2024,11,11,23,43
0,40,40119,2024,11,11,23,44
0,8,4509,2024,11,11,23,45
0,41,38283,2024,11,11,23,46
0,43,38180,2024,11,11,23,48
0,28,29202,2024,11,11,23,49
0,37,13512,2024,11,11,23,50
0,75,15112,2024,11,11,23,51
0,46,4038,2024,11,11,23,52
0,52,12852,2024,11,11,23,53
0,12,5268,2024,11,11,23,54
0,24,5541,2024,11,11,23,55
0,21,10797,2024,11,11,23,56
0,57,21129,2024,11,11,23,57
0,60,49240,2024,11,11,23,58
0,31,40579,2024,11,11,23,59
0,34,34724,2024,11,12,00,00
0,46,50969,2024,11,12,00,01
0,44,49288,2024,11,12,00,02
0,33,43825,2024,11,12,00,03
0,37,56115,2024,11,12,00,04
0,33,51890,2024,11,12,00,05
0,19,23711,2024,11,12,00,06
0,21,14682,2024,11,12,00,07
0,58,44262,2024,11,12,00,08
0,39,28276,2024,11,12,00,09
0,35,41756,2024,11,12,00,10
0,36,31059,2024,11,12,00,11
0,59,44075,2024,11,12,00,12
0,36,34517,2024,11,12,00,13
0,31,41784,2024,11,12,00,14
0,23,25480,2024,11,12,00,15
0,20,17115,2024,11,12,00,16
0,51,29059,2024,11,12,00,17
0,40,40607,2024,11,12,00,18
0,2,4204,2024,11,12,12,01
12,54,9264,2024,11,12,12,02
0,91,24303,2024,11,12,12,03
0,21,19172,2024,11,12,12,04
0,70,28440,2024,11,12,12,05
0,72,61571,2024,11,12,12,06
0,76,65444,2024,11,12,12,07
5,80,44559,2024,11,12,12,08
22,68,32891,2024,11,12,12,09
0,30,34610,2024,11,12,12,10
0,11,25142,2024,11,12,12,11
0,2,25281,2024,11,12,12,12
0,10,22052,2024,11,12,12,13
0,11,19837,2024,11,12,12,14
0,9,19641,2024,11,12,12,15
0,24,31161,2024,11,12,12,16
0,6,16229,2024,11,12,12,17
0,11,19760,2024,11,12,12,18
0,19,33851,2024,11,12,12,19
0,32,28263,2024,11,12,12,20
0,13,19463,2024,11,12,12,21
0,36,30181,2024,11,12,12,22
0,21,32416,2024,11,12,12,23
0,25,14948,2024,11,12,12,24
0,14,18898,2024,11,12,12,25
0,22,28425,2024,11,12,12,26
0,16,28977,2024,11,12,12,27
0,15,23294,2024,11,12,12,28
4,48,18665,2024,11,12,12,29
0,40,40101,2024,11,12,12,30
0,51,22299,2024,11,12,12,31
0,14,8344,2024,11,12,12,32
0,24,25945,2024,11,12,12,33
0,32,32361,2024,11,12,12,34
0,46,28809,2024,11,12,12,35
11,29,11443,2024,11,12,12,36
0,34,41419,2024,11,12,12,37
0,11,13780,2024,11,12,12,38
0,16,21564,2024,11,12,12,39
0,20,28096,2024,11,12,12,40
0,46,36754,2024,11,12,12,41
0,21,24926,2024,11,12,12,42
0,17,28672,2024,11,12,12,43
0,17,19919,2024,11,12,12,44
0,26,23131,2024,11,12,12,45
1,21,20299,2024,11,12,12,46
0,51,24176,2024,11,12,12,47
69,28,22351,2024,11,12,12,48
4,35,13957,2024,11,12,12,49
23,86,21467,2024,11,12,12,50
0,26,9260,2024,11,12,12,51
52,30,10488,2024,11,12,12,53
13,19,9489,2024,11,12,12,55
57,42,17313,2024,11,12,12,56
46,14,10535,2024,11,12,12,57
45,8,6304,2024,11,12,12,58
0,2,2729,2024,11,12,15,46
0,94,42443,2024,11,12,15,47
0,49,24481,2024,11,12,15,48
0,49,19971,2024,11,12,15,49
1,49,27317,2024,11,12,15,50
46,30,7235,2024,11,12,15,51
110,33,7788,2024,11,12,15,52
128,4,4605,2024,11,12,15,53
65,29,26917,2024,11,12,15,54
26,31,16507,2024,11,12,15,55
0,0,318,2024,11,12,15,56
0,0,946,2024,11,12,15,57
78,96,29931,2024,11,12,15,58
175,50,16070,2024,11,12,15,59
10,38,9996,2024,11,12,16,00
137,14,17911,2024,11,12,16,01
28,10,8928,2024,11,12,16,02
119,6,5606,2024,11,12,16,03
79,6,9166,2024,11,12,16,04
49,59,26413,2024,11,12,16,05
13,1,1743,2024,11,12,16,06
0,5,5875,2024,11,12,16,07
0,107,26376,2024,11,12,16,08
0,5,3264,2024,11,12,16,09
0,89,5411,2024,11,12,16,10
0,41,5740,2024,11,12,16,11
0,65,12408,2024,11,12,16,12
0,0,55,2024,11,12,16,14
0,12,6332,2024,11,12,16,17
0,15,8973,2024,11,12,16,18
0,19,4811,2024,11,12,16,19
0,75,1187,2024,11,12,16,20
53,5,4451,2024,11,12,16,21
50,91,36220,2024,11,12,16,22
11,50,32650,2024,11,12,16,23
3,10,10101,2024,11,12,16,24
0,11,13388,2024,11,12,16,25
0,0,251,2024,11,12,16,26
20,0,0,2024,11,12,16,28
20,13,11019,2024,11,12,16,29
102,50,6480,2024,11,12,16,30
53,128,4830,2024,11,12,16,31
76,38,8283,2024,11,12,16,32
14,16,6444,2024,11,12,16,33
45,57,4199,2024,11,12,16,34
10,2,1378,2024,11,12,16,35
46,40,4085,2024,11,12,16,36
0,93,16544,2024,11,12,16,37
0,17,12184,2024,11,12,16,38
0,1,3375,2024,11,12,16,39
0,47,10325,2024,11,12,16,40
0,46,5935,2024,11,12,16,41
0,28,257,2024,11,12,16,43
0,1,3141,2024,11,12,16,45
